ClientCode,Exchange,Token,instrument,symbol,expiry,strike,c/p,dayQty,dayValue,LTP,MTM,SerialNO,OpenQty,OpenAmt,netQty,NetValue,FUT_MTM,OPT_MTM,NET_PREM,Prem_Margin,
6405,NSEFO,53904,OPTIDX,FINNIFTY,20221129,19050.0,CE,0,0.0,250.55,0.0,461,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
SSM234,NSEFO,111441,OPTSTK,BHARATFORG,20221229,840.0,CE,0,0.0,34.05,0.0,462,1000,-34050.0,1000,-34050.0,0.0,0.0,34050.0,0.0,
SSM234,NSEFO,134264,OPTSTK,IRCTC,20221229,700.0,CE,0,0.0,32.85,0.0,463,875,-28743.75,875,-28743.75,0.0,0.0,28743.75,0.0,
SSY333,NSEFO,123667,OPTSTK,EICHERMOT,20221229,3400.0,CE,0,0.0,115.7,0.0,464,175,-20247.5,175,-20247.5,0.0,0.0,20247.5,0.0,
V01037,NSEFO,50089,OPTIDX,NIFTY,20221201,19000.0,CE,0,0.0,4.3,0.0,465,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
V11020,NSEFO,123669,OPTSTK,EICHERMOT,20221229,3450.0,CE,0,0.0,92.65,0.0,466,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0020,NSEFO,63894,FUTSTK,BSOFT,20221229,0.0, ,0,0.0,295.2,0.0,467,2600,-767520.0,2600,-767520.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,68695,FUTSTK,MCX,20221229,0.0, ,0,0.0,1553.35,0.0,468,400,-621340.0,400,-621340.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,68800,FUTSTK,ULTRACEMCO,20221229,0.0, ,0,0.0,6928.15,0.0,469,2000,-13856300.0,2000,-13856300.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,110587,OPTSTK,BANKBARODA,20221229,170.0,CE,0,0.0,7.75,0.0,470,-11700,90675.0,-11700,90675.0,0.0,0.0,-90675.0,0.0,
A0020,NSEFO,50702,OPTIDX,BANKNIFTY,20221201,45000.0,CE,0,0.0,8.95,0.0,471,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0020,NSEFO,39834,OPTIDX,FINNIFTY,20221129,19100.0,PE,0,0.0,35.15,0.0,472,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0020,NSEFO,50056,OPTIDX,NIFTY,20221201,18550.0,CE,0,0.0,85.15,0.0,473,-200,17030.0,-200,17030.0,0.0,0.0,-17030.0,0.0,
A0042,NSEFO,63954,FUTSTK,DRREDDY,20221229,0.0, ,0,0.0,4449.85,0.0,474,125,-556231.25,125,-556231.25,0.0,0.0,0.0,0.0,
A0042,NSEFO,63976,FUTSTK,GNFC,20221229,0.0, ,0,0.0,609.75,0.0,475,1300,-792675.0,1300,-792675.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,64027,FUTSTK,IEX,20221229,0.0, ,0,0.0,148.5,0.0,476,7500,-1113750.0,7500,-1113750.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,64033,FUTSTK,INDHOTEL,20221229,0.0, ,0,0.0,320.35,0.0,477,12066,-3865343.1,12066,-3865343.1,0.0,0.0,0.0,0.0,
A0042,NSEFO,96675,OPTSTK,AMBUJACEM,20221229,500.0,PE,0,0.0,4.2,0.0,478,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,50004,OPTIDX,NIFTY,20221201,17800.0,PE,0,0.0,5.8,0.0,479,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,50074,OPTIDX,NIFTY,20221201,18750.0,CE,0,0.0,20.85,0.0,480,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,50038,OPTIDX,NIFTY,20221201,18200.0,PE,0,0.0,23.9,0.0,481,-13750,328625.0,-13750,328625.0,0.0,0.0,-328625.0,0.0,
6405,NSEFO,55110,OPTIDX,NIFTY,20221229,18000.0,PE,0,0.0,88.25,0.0,482,1100,-97075.0,1100,-97075.0,0.0,0.0,97075.0,0.0,
PKR020,NSEFO,64022,FUTSTK,ICICIGI,20221229,0.0, ,0,0.0,1176.75,0.0,483,425,-500118.75,425,-500118.75,0.0,0.0,0.0,0.0,
SKB015,NSEFO,35047,FUTIDX,BANKNIFTY,20230125,0.0, ,0,0.0,43517.4,0.0,484,-25,1087935,-25,1087935,0.0,0.0,0.0,0.0,
SKB041,NSEFO,35047,FUTIDX,BANKNIFTY,20230125,0.0, ,0,0.0,43517.4,0.0,485,-25,1087935,-25,1087935,0.0,0.0,0.0,0.0,
SSM101,NSEFO,144482,OPTSTK,TATAMOTORS,20221229,400.0,CE,0,0.0,31.85,0.0,486,2850,-90772.5,2850,-90772.5,0.0,0.0,90772.5,0.0,
SSM101,NSEFO,41003,OPTIDX,NIFTY,20221229,18500.0,PE,0,0.0,215.35,0.0,487,-100,21535.0,-100,21535.0,0.0,0.0,-21535.0,0.0,
SSM171,NSEFO,133698,OPTSTK,INFY,20221229,1600.0,CE,0,0.0,65.0,0.0,488,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
SSM171,NSEFO,135951,OPTSTK,LT,20221229,2160.0,CE,0,0.0,20.3,0.0,489,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
SSM171,NSEFO,144522,OPTSTK,TATAMOTORS,20221229,500.0,CE,0,0.0,1.15,0.0,490,1425,-1638.7499999999998,1425,-1638.7499999999998,0.0,0.0,1638.7499999999998,0.0,
A0042,NSEFO,96695,OPTSTK,AMBUJACEM,20221229,540.0,PE,0,0.0,11.4,0.0,491,-1800,20520.0,-1800,20520.0,0.0,0.0,-20520.0,0.0,
A0042,NSEFO,97282,OPTSTK,APOLLOTYRE,20221229,310.0,CE,0,0.0,2.8,0.0,492,-3500,9800.0,-3500,9800.0,0.0,0.0,-9800.0,0.0,
A0042,NSEFO,128390,OPTSTK,FEDERALBNK,20221229,130.0,PE,0,0.0,2.6,0.0,493,-10000,26000.0,-10000,26000.0,0.0,0.0,-26000.0,0.0,
A0042,NSEFO,134481,OPTSTK,ITC,20221229,350.0,PE,0,0.0,10.65,0.0,494,-16000,170400.0,-16000,170400.0,0.0,0.0,-170400.0,0.0,
A0042,NSEFO,134488,OPTSTK,ITC,20221229,360.0,CE,0,0.0,2.15,0.0,495,-25600,55040.0,-25600,55040.0,0.0,0.0,-55040.0,0.0,
A0042,NSEFO,136380,OPTSTK,M&M,20221229,1200.0,PE,0,0.0,12.0,0.0,496,-1400,16800.0,-1400,16800.0,0.0,0.0,-16800.0,0.0,
A0042,NSEFO,144514,OPTSTK,TATAMOTORS,20221229,480.0,CE,0,0.0,2.0,0.0,497,-11400,22800.0,-11400,22800.0,0.0,0.0,-22800.0,0.0,
A0042,NSEFO,144617,OPTSTK,TATAPOWER,20221229,230.0,PE,0,0.0,10.8,0.0,498,-6750,72900.0,-6750,72900.0,0.0,0.0,-72900.0,0.0,
A0042,NSEFO,145135,OPTSTK,TCS,20221229,3100.0,PE,0,0.0,7.6,0.0,499,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0042,NSEFO,144948,OPTSTK,TATASTEEL,20221229,115.0,CE,0,0.0,1.05,0.0,500,-8500,8925.0,-8500,8925.0,0.0,0.0,-8925.0,0.0,
A0042,NSEFO,144620,OPTSTK,TATAPOWER,20221229,240.0,CE,0,0.0,1.65,0.0,501,-23625,38981.25,-23625,38981.25,0.0,0.0,-38981.25,0.0,
A0042,NSEFO,144919,OPTSTK,TATASTEEL,20221229,100.0,PE,0,0.0,1.35,0.0,502,-8500,11475.0,-8500,11475.0,0.0,0.0,-11475.0,0.0,
A0042,NSEFO,146037,OPTSTK,TITAN,20221229,2600.0,PE,0,0.0,51.75,0.0,503,-750,38812.5,-750,38812.5,0.0,0.0,-38812.5,0.0,
A0042,NSEFO,151650,OPTSTK,UPL,20221229,800.0,CE,0,0.0,13.7,0.0,504,-1300,17810.0,-1300,17810.0,0.0,0.0,-17810.0,0.0,
A0042,NSEFO,43780,OPTIDX,BANKNIFTY,20221208,44000.0,CE,0,0.0,116.2,0.0,505,-3300,383460.0,-3300,383460.0,0.0,0.0,-383460.0,0.0,
V03036,NSEFO,50601,OPTIDX,BANKNIFTY,20221201,42800.0,PE,0,0.0,171.7,0.0,506,75,-12877.5,75,-12877.5,0.0,0.0,12877.5,0.0,
V03036,NSEFO,50040,OPTIDX,NIFTY,20221201,18250.0,PE,0,0.0,29.95,0.0,507,100,-2995.0,100,-2995.0,0.0,0.0,2995.0,0.0,
V11020,NSEFO,129194,OPTSTK,GODREJPROP,20221229,1260.0,CE,0,0.0,56.4,0.0,508,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
V11020,NSEFO,50057,OPTIDX,NIFTY,20221201,18550.0,PE,0,0.0,112.8,0.0,509,50,-5640.0,50,-5640.0,0.0,0.0,5640.0,0.0,
VJ398,NSEFO,45701,OPTIDX,BANKNIFTY,20221215,43000.0,CE,0,0.0,618.9,0.0,510,25,-15472.5,25,-15472.5,0.0,0.0,15472.5,0.0,
A0044,NSEFO,57273,OPTIDX,NIFTY,20230330,18000.0,PE,0,0.0,312.1,0.0,511,-50,15605.000000000002,-50,15605.000000000002,0.0,0.0,-15605.000000000002,0.0,
A0044,NSEFO,45841,OPTIDX,NIFTY,20221229,17000.0,PE,0,0.0,15.15,0.0,512,-50,757.5,-50,757.5,0.0,0.0,-757.5,0.0,
A0103,NSEFO,38903,FUTSTK,BANDHANBNK,20230125,0.0, ,0,0.0,216.35,0.0,513,3600,-778860.0,3600,-778860.0,0.0,0.0,0.0,0.0,
A0103,NSEFO,68662,FUTSTK,MANAPPURAM,20221229,0.0, ,0,0.0,113.15,0.0,514,24000,-2715600.0,24000,-2715600.0,0.0,0.0,0.0,0.0,
A0104,NSEFO,64024,FUTSTK,IDEA,20221229,0.0, ,0,0.0,8.15,0.0,515,140000,-1141000.0,140000,-1141000.0,0.0,0.0,0.0,0.0,
A0104,NSEFO,68774,FUTSTK,TATACOMM,20221229,0.0, ,0,0.0,1300.7,0.0,516,1000,-1300700.0,1000,-1300700.0,0.0,0.0,0.0,0.0,
A0119,NSEFO,131825,OPTSTK,IBULHSGFIN,20221229,160.0,CE,0,0.0,0.6,0.0,517,-4000,2400.0,-4000,2400.0,0.0,0.0,-2400.0,0.0,
A0316,NSEFO,68653,FUTSTK,LTI,20221229,0.0, ,0,0.0,4966.35,0.0,518,300,-1489905.0,300,-1489905.0,0.0,0.0,0.0,0.0,
A0316,NSEFO,109726,OPTSTK,BAJFINANCE,20221229,6500.0,PE,0,0.0,84.55,0.0,519,250,-21137.5,250,-21137.5,0.0,0.0,21137.5,0.0,
A0374,NSEFO,55269,FUTSTK,RECLTD,20230125,0.0, ,0,0.0,105.0,0.0,520,16000,-1680000.0,16000,-1680000.0,0.0,0.0,0.0,0.0,
A1959,NSEFO,143901,OPTSTK,TATACHEM,20221229,1060.0,CE,0,0.0,26.2,0.0,521,-2000,52400.0,-2000,52400.0,0.0,0.0,-52400.0,0.0,
A1959,NSEFO,62808,FUTIDX,BANKNIFTY,20221229,0.0, ,0,0.0,43284.25,0.0,522,100,-4328425.0,100,-4328425.0,0.0,0.0,0.0,0.0,
A2142,NSEFO,63980,FUTSTK,GODREJPROP,20221229,0.0, ,0,0.0,1279.65,0.0,523,975,-1247658.75,975,-1247658.75,0.0,0.0,0.0,0.0,
A2142,NSEFO,68753,FUTSTK,SAIL,20221229,0.0, ,0,0.0,83.4,0.0,524,6000,-500400.00000000006,6000,-500400.00000000006,0.0,0.0,0.0,0.0,
A2142,NSEFO,68822,FUTSTK,WIPRO,20221229,0.0, ,0,0.0,402.0,0.0,525,5000,-2010000.0,5000,-2010000.0,0.0,0.0,0.0,0.0,
A2166,NSEFO,62944,FUTSTK,AMBUJACEM,20221229,0.0, ,0,0.0,563.75,0.0,526,45000,-25368750.0,45000,-25368750.0,0.0,0.0,0.0,0.0,
A2221,NSEFO,111444,OPTSTK,BHARATFORG,20221229,850.0,PE,0,0.0,27.3,0.0,527,-1000,27300.0,-1000,27300.0,0.0,0.0,-27300.0,0.0,
A2268,NSEFO,63890,FUTSTK,BPCL,20221229,0.0, ,0,0.0,323.15,0.0,528,3600,-1163340.0,3600,-1163340.0,0.0,0.0,0.0,0.0,
A2684,NSEFO,63875,FUTSTK,BAJFINANCE,20221229,0.0, ,0,0.0,6834.95,0.0,529,250,-1708737.5,250,-1708737.5,0.0,0.0,0.0,0.0,
A2684,NSEFO,63887,FUTSTK,BHEL,20221229,0.0, ,0,0.0,75.5,0.0,530,-31500,2378250,-31500,2378250,0.0,0.0,0.0,0.0,
6405,NSEFO,131430,OPTSTK,HINDUNILVR,20221229,2500.0,PE,0,0.0,21.15,0.0,531,-32700,691605.0,-32700,691605.0,0.0,0.0,-691605.0,0.0,
6405,NSEFO,132294,OPTSTK,ICICIPRULI,20221229,480.0,CE,0,0.0,11.35,0.0,532,-1500,17025.0,-1500,17025.0,0.0,0.0,-17025.0,0.0,
A2684,NSEFO,68761,FUTSTK,SRF,20221229,0.0, ,0,0.0,2276.7,0.0,533,1125,-2561287.5,1125,-2561287.5,0.0,0.0,0.0,0.0,
A2684,NSEFO,68776,FUTSTK,TATAMOTORS,20221229,0.0, ,0,0.0,427.3,0.0,534,108300,-46276590.0,108300,-46276590.0,0.0,0.0,0.0,0.0,
A2684,NSEFO,68779,FUTSTK,TCS,20221229,0.0, ,0,0.0,3407.05,0.0,535,150,-511057.5,150,-511057.5,0.0,0.0,0.0,0.0,
A2684,NSEFO,111978,OPTSTK,BHEL,20221229,74.0,PE,0,0.0,2.75,0.0,536,-73500,202125.0,-73500,202125.0,0.0,0.0,-202125.0,0.0,
A2684,NSEFO,136272,OPTSTK,LUPIN,20221229,700.0,PE,0,0.0,13.4,0.0,537,7650,-102510.0,7650,-102510.0,0.0,0.0,102510.0,0.0,
A2689,NSEFO,68753,FUTSTK,SAIL,20221229,0.0, ,0,0.0,83.4,0.0,538,360000,-30024000.000000004,360000,-30024000.000000004,0.0,0.0,0.0,0.0,
6405,NSEFO,133696,OPTSTK,INFY,20221229,1580.0,CE,0,0.0,78.9,0.0,539,-300,23670.0,-300,23670.0,0.0,0.0,-23670.0,0.0,
6405,NSEFO,132826,OPTSTK,IGL,20221229,420.0,CE,0,0.0,16.4,0.0,540,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MAS44021,NSEFO,68753,FUTSTK,SAIL,20221229,0.0, ,0,0.0,83.4,0.0,541,6000,-500400.00000000006,6000,-500400.00000000006,0.0,0.0,0.0,0.0,
MASYV050,NSEFO,50058,OPTIDX,NIFTY,20221201,18600.0,CE,0,0.0,64.15,0.0,542,150,-9622.5,150,-9622.5,0.0,0.0,9622.5,0.0,
A2689,NSEFO,85957,OPTIDX,BANKNIFTY,20221229,44000.0,CE,0,0.0,423.4,0.0,543,-3000,1270200,-3000,1270200,0.0,0.0,-1270200.0,0.0,
A2689,NSEFO,58421,OPTIDX,BANKNIFTY,20221229,42000.0,PE,0,0.0,312.3,0.0,544,-3000,936900.0,-3000,936900.0,0.0,0.0,-936900.0,0.0,
A2794,NSEFO,63875,FUTSTK,BAJFINANCE,20221229,0.0, ,0,0.0,6834.95,0.0,545,125,-854368.75,125,-854368.75,0.0,0.0,0.0,0.0,
A2794,NSEFO,43651,OPTIDX,BANKNIFTY,20221208,42000.0,CE,0,0.0,1226.45,0.0,546,-50,61322.5,-50,61322.5,0.0,0.0,-61322.5,0.0,
A2794,NSEFO,50022,OPTIDX,NIFTY,20221201,18000.0,PE,0,0.0,10.3,0.0,547,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
AHM0180,NSEFO,35048,FUTIDX,NIFTY,20230125,0.0, ,0,0.0,18716.3,0.0,548,-100,1871630,-100,1871630,0.0,0.0,0.0,0.0,
ARM036,NSEFO,144934,OPTSTK,TATASTEEL,20221229,108.0,CE,0,0.0,2.95,0.0,549,-12750,37612.5,-12750,37612.5,0.0,0.0,-37612.5,0.0,
CB108,NSEFO,39835,OPTIDX,FINNIFTY,20221129,19200.0,CE,0,0.0,131.95,0.0,550,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
CB112,NSEFO,39836,OPTIDX,FINNIFTY,20221129,19200.0,PE,0,0.0,67.35,0.0,551,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,43721,OPTIDX,BANKNIFTY,20221208,43000.0,CE,0,0.0,504.7,0.0,552,25,-12617.5,25,-12617.5,0.0,0.0,12617.5,0.0,
6405,NSEFO,50673,OPTIDX,BANKNIFTY,20221201,43800.0,CE,0,0.0,55.15,0.0,553,-900,49635.0,-900,49635.0,0.0,0.0,-49635.0,0.0,
6405,NSEFO,50506,OPTIDX,BANKNIFTY,20221201,41500.0,PE,0,0.0,22.7,0.0,554,100,-2270.0,100,-2270.0,0.0,0.0,2270.0,0.0,
6405,NSEFO,50541,OPTIDX,BANKNIFTY,20221201,41900.0,PE,0,0.0,36.55,0.0,555,-250,9137.5,-250,9137.5,0.0,0.0,-9137.5,0.0,
6405,NSEFO,50671,OPTIDX,BANKNIFTY,20221201,43700.0,CE,0,0.0,70.3,0.0,556,1300,-91390.0,1300,-91390.0,0.0,0.0,91390.0,0.0,
6405,NSEFO,50502,OPTIDX,BANKNIFTY,20221201,41400.0,PE,0,0.0,20.7,0.0,557,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,50487,OPTIDX,BANKNIFTY,20221201,41300.0,PE,0,0.0,18.8,0.0,558,-7275,136770.0,-7275,136770.0,0.0,0.0,-136770.0,0.0,
6405,NSEFO,50606,OPTIDX,BANKNIFTY,20221201,42900.0,CE,0,0.0,366.1,0.0,559,-100,36610.0,-100,36610.0,0.0,0.0,-36610.0,0.0,
6405,NSEFO,50675,OPTIDX,BANKNIFTY,20221201,43900.0,CE,0,0.0,44.1,0.0,560,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,50692,OPTIDX,BANKNIFTY,20221201,44000.0,CE,0,0.0,35.25,0.0,561,-3800,133950.0,-3800,133950.0,0.0,0.0,-133950.0,0.0,
6405,NSEFO,39851,OPTIDX,FINNIFTY,20221129,19700.0,CE,0,0.0,6.4,0.0,562,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,39831,OPTIDX,FINNIFTY,20221129,19100.0,CE,0,0.0,205.3,0.0,563,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,39828,OPTIDX,FINNIFTY,20221129,18900.0,PE,0,0.0,11.65,0.0,564,-3800,44270.0,-3800,44270.0,0.0,0.0,-44270.0,0.0,
6405,NSEFO,35589,OPTIDX,NIFTY,20221229,16500.0,PE,0,0.0,7.85,0.0,565,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,50026,OPTIDX,NIFTY,20221201,18050.0,PE,0,0.0,12.3,0.0,566,-2000,24600.0,-2000,24600.0,0.0,0.0,-24600.0,0.0,
6405,NSEFO,50055,OPTIDX,NIFTY,20221201,18500.0,PE,0,0.0,93.25,0.0,567,-100,9325.0,-100,9325.0,0.0,0.0,-9325.0,0.0,
6405,NSEFO,50049,OPTIDX,NIFTY,20221201,18450.0,PE,0,0.0,78.75,0.0,568,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,50022,OPTIDX,NIFTY,20221201,18000.0,PE,0,0.0,10.3,0.0,569,-2800,28840.000000000004,-2800,28840.000000000004,0.0,0.0,-28840.000000000004,0.0,
6405,NSEFO,50062,OPTIDX,NIFTY,20221201,18650.0,CE,0,0.0,43.8,0.0,570,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0020,NSEFO,68779,FUTSTK,TCS,20221229,0.0, ,0,0.0,3407.05,0.0,571,11700,-39862485.0,11700,-39862485.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,68803,FUTSTK,VOLTAS,20221229,0.0, ,0,0.0,826.25,0.0,572,1000,-826250.0,1000,-826250.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,134496,OPTSTK,ITC,20221229,370.0,CE,0,0.0,1.05,0.0,573,24000,-25200.0,24000,-25200.0,0.0,0.0,25200.0,0.0,
A0020,NSEFO,50671,OPTIDX,BANKNIFTY,20221201,43700.0,CE,0,0.0,70.3,0.0,574,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0020,NSEFO,50606,OPTIDX,BANKNIFTY,20221201,42900.0,CE,0,0.0,366.1,0.0,575,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0020,NSEFO,39851,OPTIDX,FINNIFTY,20221129,19700.0,CE,0,0.0,6.4,0.0,576,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0020,NSEFO,39831,OPTIDX,FINNIFTY,20221129,19100.0,CE,0,0.0,205.3,0.0,577,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0020,NSEFO,50054,OPTIDX,NIFTY,20221201,18500.0,CE,0,0.0,111.35,0.0,578,-50,5567.5,-50,5567.5,0.0,0.0,-5567.5,0.0,
A0042,NSEFO,63834,FUTSTK,APOLLOTYRE,20221229,0.0, ,0,0.0,284.8,0.0,579,3500,-996800.0,3500,-996800.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,63859,FUTSTK,ASIANPAINT,20221229,0.0, ,0,0.0,3137.85,0.0,580,1400,-4392990.0,1400,-4392990.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,68776,FUTSTK,TATAMOTORS,20221229,0.0, ,0,0.0,427.3,0.0,581,116850,-49930005.0,116850,-49930005.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,68822,FUTSTK,WIPRO,20221229,0.0, ,0,0.0,402.0,0.0,582,1000,-402000.0,1000,-402000.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,104217,OPTSTK,AXISBANK,20221229,900.0,CE,0,0.0,14.8,0.0,583,-2400,35520.0,-2400,35520.0,0.0,0.0,-35520.0,0.0,
A0042,NSEFO,117984,OPTSTK,CUMMINSIND,20221229,1300.0,PE,0,0.0,16.2,0.0,584,-3600,58320.0,-3600,58320.0,0.0,0.0,-58320.0,0.0,
A0042,NSEFO,130736,OPTSTK,HDFCBANK,20221229,1600.0,PE,0,0.0,19.2,0.0,585,-5500,105600.0,-5500,105600.0,0.0,0.0,-105600.0,0.0,
A0042,NSEFO,131092,OPTSTK,HINDALCO,20221229,400.0,PE,0,0.0,3.1,0.0,586,-3225,9997.5,-3225,9997.5,0.0,0.0,-9997.5,0.0,
A0042,NSEFO,132691,OPTSTK,IEX,20221229,140.0,PE,0,0.0,2.7,0.0,587,-7500,20250.0,-7500,20250.0,0.0,0.0,-20250.0,0.0,
A0042,NSEFO,134265,OPTSTK,IRCTC,20221229,700.0,PE,0,0.0,16.0,0.0,588,-1750,28000.0,-1750,28000.0,0.0,0.0,-28000.0,0.0,
A0042,NSEFO,135154,OPTSTK,KOTAKBANK,20221229,1800.0,PE,0,0.0,5.95,0.0,589,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0042,NSEFO,91827,OPTSTK,ADANIPORTS,20221229,800.0,PE,0,0.0,7.8,0.0,590,-2500,19500.0,-2500,19500.0,0.0,0.0,-19500.0,0.0,
A0042,NSEFO,91833,OPTSTK,ADANIPORTS,20221229,860.0,PE,0,0.0,23.3,0.0,591,-6250,145625.0,-6250,145625.0,0.0,0.0,-145625.0,0.0,
A0042,NSEFO,91837,OPTSTK,ADANIPORTS,20221229,900.0,PE,0,0.0,42.6,0.0,592,-3750,159750.0,-3750,159750.0,0.0,0.0,-159750.0,0.0,
A0042,NSEFO,91842,OPTSTK,ADANIPORTS,20221229,960.0,CE,0,0.0,10.0,0.0,593,-2500,25000.0,-2500,25000.0,0.0,0.0,-25000.0,0.0,
A0042,NSEFO,142792,OPTSTK,SBIN,20221229,600.0,PE,0,0.0,10.9,0.0,594,-3000,32700.0,-3000,32700.0,0.0,0.0,-32700.0,0.0,
A0042,NSEFO,143563,OPTSTK,SUNPHARMA,20221229,1060.0,CE,0,0.0,17.15,0.0,595,-1400,24009.999999999996,-1400,24009.999999999996,0.0,0.0,-24009.999999999996,0.0,
A0042,NSEFO,144506,OPTSTK,TATAMOTORS,20221229,460.0,CE,0,0.0,4.1,0.0,596,-5700,23369.999999999996,-5700,23369.999999999996,0.0,0.0,-23369.999999999996,0.0,
A0042,NSEFO,146056,OPTSTK,TITAN,20221229,2800.0,CE,0,0.0,16.9,0.0,597,-750,12674.999999999998,-750,12674.999999999998,0.0,0.0,-12674.999999999998,0.0,
A0042,NSEFO,151071,OPTSTK,UPL,20221229,720.0,PE,0,0.0,2.9,0.0,598,-1300,3770.0,-1300,3770.0,0.0,0.0,-3770.0,0.0,
A0042,NSEFO,151076,OPTSTK,UPL,20221229,750.0,CE,0,0.0,40.5,0.0,599,-2600,105300.0,-2600,105300.0,0.0,0.0,-105300.0,0.0,
A0042,NSEFO,43626,OPTIDX,BANKNIFTY,20221208,41500.0,PE,0,0.0,69.4,0.0,600,-3300,229020.00000000003,-3300,229020.00000000003,0.0,0.0,-229020.00000000003,0.0,
A0042,NSEFO,50579,OPTIDX,BANKNIFTY,20221201,42300.0,PE,0,0.0,65.95,0.0,601,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0104,NSEFO,64006,FUTSTK,HINDCOPPER,20221229,0.0, ,0,0.0,115.3,0.0,602,8600,-991580.0,8600,-991580.0,0.0,0.0,0.0,0.0,
A0104,NSEFO,68656,FUTSTK,M&M,20221229,0.0, ,0,0.0,1262.45,0.0,603,1400,-1767430.0,1400,-1767430.0,0.0,0.0,0.0,0.0,
A0104,NSEFO,55288,FUTSTK,TATAPOWER,20230125,0.0, ,0,0.0,224.5,0.0,604,6750,-1515375.0,6750,-1515375.0,0.0,0.0,0.0,0.0,
A0104,NSEFO,68773,FUTSTK,TATACHEM,20221229,0.0, ,0,0.0,1033.45,0.0,605,1000,-1033450.0,1000,-1033450.0,0.0,0.0,0.0,0.0,
A0119,NSEFO,91823,OPTSTK,ADANIPORTS,20221229,760.0,PE,0,0.0,3.4,0.0,606,-1250,4250.0,-1250,4250.0,0.0,0.0,-4250.0,0.0,
A0119,NSEFO,50074,OPTIDX,NIFTY,20221201,18750.0,CE,0,0.0,20.85,0.0,607,-250,5212.5,-250,5212.5,0.0,0.0,-5212.5,0.0,
6405,NSEFO,151764,OPTSTK,VEDL,20221229,325.0,CE,0,0.0,8.3,0.0,608,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,151828,OPTSTK,VOLTAS,20221229,860.0,CE,0,0.0,12.9,0.0,609,500,-6450.0,500,-6450.0,0.0,0.0,6450.0,0.0,
6405,NSEFO,50664,OPTIDX,BANKNIFTY,20221201,43600.0,CE,0,0.0,88.1,0.0,610,-100,8810.0,-100,8810.0,0.0,0.0,-8810.0,0.0,
6405,NSEFO,50542,OPTIDX,BANKNIFTY,20221201,42000.0,CE,0,0.0,1102.55,0.0,611,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,50621,OPTIDX,BANKNIFTY,20221201,43100.0,CE,0,0.0,262.15,0.0,612,2050,-537407.5,2050,-537407.5,0.0,0.0,537407.5,0.0,
6405,NSEFO,50577,OPTIDX,BANKNIFTY,20221201,42200.0,PE,0,0.0,57.2,0.0,613,1400,-80080.0,1400,-80080.0,0.0,0.0,80080.0,0.0,
6405,NSEFO,50590,OPTIDX,BANKNIFTY,20221201,42600.0,CE,0,0.0,575.45,0.0,614,-100,57545.00000000001,-100,57545.00000000001,0.0,0.0,-57545.00000000001,0.0,
